station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IJABAL16,ITAHLI1,48.943569302989175,4193,724,499,270,0.17266873360362509,0.11900787025995707,86.1616980682089,3.133642976560857
IJABAL16,ITRIPO32,100.53365814284791,3700,658,1922,468,0.17783783783783783,0.5194594594594595,341.8043243243243,1.3692044444585019
IJABAL16,ITRIPO33,92.5394311854744,4033,717,651,261,0.177783287875031,0.16141829903297794,115.7369204066452,2.2551144361105218
IJABAL16,IZAWIY5,79.97155026953111,4227,725,565,168,0.17151644192098414,0.13366453749704282,96.90678968535605,1.7336246566981997
IJABAL16,IZAWIY7,75.57731419235469,4215,725,490,208,0.17200474495848161,0.1162514827995255,84.282325029656,2.4678958479943702
IJANZO2,IJANZO3,13.207627050342301,4164,408,463,249,0.09798270893371758,0.1111911623439001,45.36599423631124,5.488692669292339
IJANZO2,IJANZO4,24.345954598116126,3538,383,2863,351,0.10825325042396834,0.8092142453363482,309.9290559638214,1.1325172430460115
IJANZO2,IMISRA12,218.51808105509377,3992,365,494,206,0.09143286573146292,0.12374749498997996,45.16783567134268,4.560767566968
IJANZO2,IMISRA13,157.28765464125686,4164,408,560,190,0.09798270893371758,0.1344860710854947,54.87031700288184,3.462710084033614
IJANZO2,IMURQU5,83.19799547005074,3872,408,976,173,0.10537190082644628,0.25206611570247933,102.84297520661157,1.682176149148184
IJANZO2,IMURQU6,118.3534640613056,3517,381,1458,252,0.10833096388967871,0.4145578618140461,157.94654535115157,1.5954764913645052
IJANZO2,IMURQU7,109.03192876094745,4164,408,615,137,0.09798270893371758,0.14769452449567724,60.25936599423631,2.27350549976088
IJANZO2,INALUT3,176.27540892882357,4164,408,1549,291,0.09798270893371758,0.3719980787704131,151.77521613832852,1.9173090798617705
IJANZO2,INUQAT10,63.01671834863055,4088,406,679,251,0.09931506849315068,0.1660958904109589,67.43493150684931,3.7221065461378298
IJANZO2,INUQAT8,96.06000790223798,4164,408,291,163,0.09798270893371758,0.06988472622478387,28.512968299711815,5.71669698807358
IJANZO2,INUQAT9,51.29099510223977,4146,408,685,236,0.09840810419681621,0.1652194886637723,67.4095513748191,3.500987548303993
IJANZO2,ITAHLI1,35.52318861745028,4164,408,499,231,0.09798270893371758,0.11983669548511047,48.893371757925074,4.724566780620063
IJANZO2,ITRIPO32,37.577216410612856,3700,381,1922,292,0.10297297297297298,0.5194594594594595,197.91405405405408,1.475387897012353
IJANZO2,ITRIPO33,17.129529684336465,4033,408,651,236,0.1011653855690553,0.16141829903297794,65.85866600545499,3.5834312219511464
